run_id,step,epoch,loss,eval_loss,learning_rate,trainer_state_path
2026-05-02_13-05-30_nvda_gpt2_nvda-single,200,2.56957928802589,3.026434135437012,,8.177570093457943e-06,runs\2026-05-02_13-05-30_nvda_gpt2_nvda-single\models\gpt2-financial-narrative-clean\checkpoint-234\trainer_state.json
2026-05-02_13-05-30_nvda_gpt2_nvda-single,200,2.56957928802589,,3.399477481842041,,runs\2026-05-02_13-05-30_nvda_gpt2_nvda-single\models\gpt2-financial-narrative-clean\checkpoint-234\trainer_state.json
2026-05-02_13-05-30_nvda_gpt2_nvda-single,210,2.6990291262135924,3.0777309417724608,,5.841121495327103e-06,runs\2026-05-02_13-05-30_nvda_gpt2_nvda-single\models\gpt2-financial-narrative-clean\checkpoint-234\trainer_state.json
2026-05-02_13-05-30_nvda_gpt2_nvda-single,220,2.8284789644012944,2.995986747741699,,3.5046728971962617e-06,runs\2026-05-02_13-05-30_nvda_gpt2_nvda-single\models\gpt2-financial-narrative-clean\checkpoint-234\trainer_state.json
2026-05-02_13-05-30_nvda_gpt2_nvda-single,230,2.957928802588997,3.0095056533813476,,1.1682242990654206e-06,runs\2026-05-02_13-05-30_nvda_gpt2_nvda-single\models\gpt2-financial-narrative-clean\checkpoint-234\trainer_state.json
2026-05-02_13-05-30_nvda_gpt2_nvda-single,234,3.0,,3.389401435852051,,runs\2026-05-02_13-05-30_nvda_gpt2_nvda-single\models\gpt2-financial-narrative-clean\checkpoint-234\trainer_state.json
2026-05-03_01-12-20_nvda-amd_gpt2_nvda-ambd-gpt2,10,0.052700922266139656,4.500121307373047,,2.25e-05,runs\2026-05-03_01-12-20_nvda-amd_gpt2_nvda-ambd-gpt2\models\gpt2-financial-narrative-clean\checkpoint-570\trainer_state.json
2026-05-03_01-12-20_nvda-amd_gpt2_nvda-ambd-gpt2,20,0.10540184453227931,4.018752670288086,,4.75e-05,runs\2026-05-03_01-12-20_nvda-amd_gpt2_nvda-ambd-gpt2\models\gpt2-financial-narrative-clean\checkpoint-570\trainer_state.json
2026-05-03_01-12-20_nvda-amd_gpt2_nvda-ambd-gpt2,30,0.15810276679841898,3.888929748535156,,4.9181818181818183e-05,runs\2026-05-03_01-12-20_nvda-amd_gpt2_nvda-ambd-gpt2\models\gpt2-financial-narrative-clean\checkpoint-570\trainer_state.json
2026-05-03_01-12-20_nvda-amd_gpt2_nvda-ambd-gpt2,40,0.21080368906455862,3.7661365509033202,,4.827272727272727e-05,runs\2026-05-03_01-12-20_nvda-amd_gpt2_nvda-ambd-gpt2\models\gpt2-financial-narrative-clean\checkpoint-570\trainer_state.json
2026-05-03_01-12-20_nvda-amd_gpt2_nvda-ambd-gpt2,50,0.2635046113306983,3.6718364715576173,,4.736363636363637e-05,runs\2026-05-03_01-12-20_nvda-amd_gpt2_nvda-ambd-gpt2\models\gpt2-financial-narrative-clean\checkpoint-570\trainer_state.json
